PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;AMERICANA;386;1615671;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ38615022020_1615671.rem;97;27;39;163;36;29;36;101;5.851,00;684,42;3.227,30;9.762,72
0;ARACATUBA;404;1615615;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ40415022020_1615615.rem;35;13;15;63;14;11;13;38;2.044,01;232,40;1.567,57;3.843,98
0;ARARAQUARA;409;1615571;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ40915022020_1615571.rem;54;16;16;86;20;13;20;53;3.851,03;309,27;2.313,69;6.473,99
0;ARARAS;413;1615593;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ41315022020_1615593.rem;28;7;11;46;9;6;7;22;1.651,12;170,74;798,91;2.620,77
0;ATIBAIA;423;1615435;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ42315022020_1615435.rem;37;15;16;68;16;13;16;45;2.913,78;345,56;2.390,41;5.649,75
0;BERTIOGA;456;1615582;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ45615022020_1615582.rem;7;3;3;13;3;2;3;8;778,30;46,50;1.286,47;2.111,27
0;BOITUVA;464;1615494;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ46415022020_1615494.rem;9;2;4;15;3;1;4;8;335,26;20,00;216,63;571,89
0;BRAGANCA PAULISTA;474;1615471;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ47415022020_1615471.rem;20;6;9;35;6;6;7;19;1.049,63;271,24;682,48;2.003,35
0;CACAPAVA;487;1615657;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ48715022020_1615657.rem;18;4;15;37;8;6;9;23;1.285,30;175,41;1.099,03;2.559,74
0;CUBATAO;573;1615515;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ57315022020_1615515.rem;18;8;4;30;6;6;5;17;1.680,00;118,54;483,26;2.281,80
