PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;183320;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183320.rem;6364;3452;37;9853;1528;1613;21;3162;273.788,72;48.727,95;2.265,05;324.781,72
0;BELO HORIZONTE;013;183321;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183321.rem;2419;2177;9;4605;840;994;12;1846;180.729,85;29.305,52;1.149,54;211.184,91
0;BELO HORIZONTE;013;183322;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183322.rem;2613;2153;4;4770;910;998;4;1912;177.337,84;29.893,08;228,10;207.459,02
0;BELO HORIZONTE;013;183323;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183323.rem;2618;2104;14;4736;921;994;8;1923;180.180,39;29.297,91;575,13;210.053,43
0;BELO HORIZONTE;013;183324;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183324.rem;2649;2162;13;4824;912;996;9;1917;172.938,04;31.778,17;622,57;205.338,78
0;BELO HORIZONTE;013;183325;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183325.rem;2628;2146;6;4780;919;997;6;1922;180.905,11;29.780,92;467,46;211.153,49
0;BELO HORIZONTE;013;183326;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183326.rem;2646;2167;15;4828;920;994;9;1923;173.786,10;30.208,37;381,56;204.376,03
0;BELO HORIZONTE;013;183327;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183327.rem;2632;2221;13;4866;912;998;8;1918;163.278,97;30.283,97;484,52;194.047,46
0;BELO HORIZONTE;013;183328;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183328.rem;2680;2170;9;4859;928;998;8;1934;169.718,42;31.906,35;379,09;202.003,86
0;BELO HORIZONTE;013;183329;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183329.rem;2721;2168;9;4898;940;997;10;1947;174.166,31;31.163,06;1.093,72;206.423,09
