PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;RIO DE JANEIRO;038;675613;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675613.rem;2819;2052;3;4874;961;1000;4;1965;228.410,33;32.793,30;287,15;261.490,78
0;RIO DE JANEIRO;038;675614;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675614.rem;2845;2058;6;4909;966;998;5;1969;229.677,06;31.127,31;597,47;261.401,84
0;RIO DE JANEIRO;038;675615;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675615.rem;2777;2048;4;4829;971;999;4;1974;219.419,24;30.862,41;237,06;250.518,71
0;RIO DE JANEIRO;038;675616;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675616.rem;2841;2067;4;4912;978;998;5;1981;232.118,49;30.420,13;691,31;263.229,93
0;RIO DE JANEIRO;038;675617;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675617.rem;2962;2015;5;4982;991;999;5;1995;327.293,61;33.275,73;433,64;361.002,98
0;RIO DE JANEIRO;038;675618;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675618.rem;2884;2036;10;4930;980;999;8;1987;294.721,26;34.957,44;997,65;330.676,35
0;RIO DE JANEIRO;038;675619;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675619.rem;2853;2039;7;4899;984;998;6;1988;286.633,54;32.893,31;320,21;319.847,06
0;RIO DE JANEIRO;038;675620;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675620.rem;2792;2015;7;4814;985;999;4;1988;279.352,69;32.519,90;825,92;312.698,51
0;RIO DE JANEIRO;038;675621;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675621.rem;2799;2053;3;4855;986;999;6;1991;266.877,98;34.271,87;596,88;301.746,73
0;RIO DE JANEIRO;038;675622;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675622.rem;2792;2038;9;4839;974;999;4;1977;266.374,51;32.553,61;243,93;299.172,05
0;RIO DE JANEIRO;038;675623;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;29/01/2020;DT03815022020_675623.rem;2701;2056;12;4769;963;999;7;1969;240.205,28;33.242,29;610,85;274.058,42
