PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;CARUARU;152;1412870;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX15215022020_1412870.rem;19;8;6;33;6;4;5;15;842,37;128,31;343,97;1.314,65
0;ITAJAI;193;1413526;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX19315022020_1413526.rem;108;35;33;176;39;28;37;104;6.249,23;761,61;2.628,39;9.639,23
0;MACAE;197;1412857;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX19715022020_1412857.rem;24;8;5;37;7;5;7;19;1.267,98;117,89;994,94;2.380,81
0;MACAE;197;1412858;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX19715022020_1412858.rem;16;4;8;28;7;5;7;19;1.590,31;100,38;1.031,20;2.721,89
0;SUZANO;209;1413080;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX20915022020_1413080.rem;9;4;3;16;3;3;2;8;422,97;115,07;81,92;619,96
0;PORTO VELHO;220;1412840;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX22015022020_1412840.rem;75;32;17;124;27;20;24;71;4.319,09;525,91;2.053,53;6.898,53
0;PETROPOLIS;250;1413033;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX25015022020_1413033.rem;76;41;25;142;27;25;24;76;5.445,62;997,25;1.965,20;8.408,07
0;PALHOCA;278;1413419;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX27815022020_1413419.rem;104;28;38;170;36;27;35;98;6.554,26;626,77;2.493,63;9.674,66
0;RIO DAS OSTRAS;285;1413222;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX28515022020_1413222.rem;29;11;9;49;11;8;10;29;2.550,03;259,93;918,94;3.728,90
0;ALMIRANTE TAMANDARE;294;1413611;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX29415022020_1413611.rem;4;0;2;6;1;1;1;3;270,90;44,98;47,99;363,87
